"EstablishmentID","InspectionID","Ins_TypeDesc","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","InspectionDate","score","Grade","NameSearch","Intersection"
"78034","1605152","REGULAR","SAM'S KWIK MART","","4060 CANE RUN RD","","LOUISVILLE","KY","40216","PRE-PACKAGED RETAIL","2021-06-23 00:00:00","94","","SAM'S KWIK MART",""
"112465","1605158","REGULAR","BLACK MARKET","","2313 W MARKET ST","","LOUISVILLE","KY","40212","PRE-PACKAGED RETAIL","2021-06-23 00:00:00","97","","BLACK MARKET",""
"31496","1581662","REGULAR","ENGELHARD ELEMENTARY SCHOOL","","1004 S 1ST ST","","LOUISVILLE","KY","40203","SCHOOL CAFETERIA OR FOOD SERVICE","2021-02-08 00:00:00","100","A","ENGELHARD ELEMENTARY SCHOOL",""
"68894","1581666","REGULAR","CHANCEY ELEMENTARY","","4301 MURPHY LN","","LOUISVILLE","KY","40241","SCHOOL CAFETERIA OR FOOD SERVICE","2021-02-08 00:00:00","100","A","CHANCEY ELEMENTARY",""
"109621","1581670","REGULAR","B&S FOOD MART","","4105 W MARKET ST","","LOUISVILLE","KY","40212","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-02-08 00:00:00","95","","B&S FOOD MART",""
"105894","1581678","REGULAR","BROOKS FOOD MART","","2141 BUECHEL BANK RD","","LOUISVILLE","KY","40218","PRE-PACKAGED RETAIL","2021-02-08 00:00:00","99","A","BROOKS FOOD MART",""
"70155","1581681","REGULAR","HONG KONG FAST FOOD","","5312 S 3RD ST","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-02-08 00:00:00","98","A","HONG KONG FAST FOOD",""
"103710","1581684","REGULAR","VALLEY CHILD CARE","","10105 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-02-08 00:00:00","100","A","VALLEY CHILD CARE",""
"88045","1581686","REGULAR","DAIRY QUEEN","","9080 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","2021-02-08 00:00:00","96","A","DAIRY QUEEN",""
"112700","1605159","REGULAR","MANI'S CAFE","","139 S 44TH ST","","LOUISVILLE","KY","40212","FOOD SERVICE","2021-06-23 00:00:00","98","A","MANI'S CAFE",""
"106676","1605225","REGULAR","KUNG FU TEA","","5000 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2021-06-23 00:00:00","89","C","KUNG FU TEA",""
"110355","1605227","REGULAR","RUBY THAI KITCHEN","","5000 SHELBYVILLE RD STE 1670","","LOUISVILLE","KY","40207","FOOD SERVICE","2021-06-23 00:00:00","94","A","RUBY THAI KITCHEN",""
"106099","1605328","FOLLOWUP","TGI FRIDAYS","","415 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-06-16 00:00:00","98","A","TGI FRIDAYS",""
"104229","1620822","REGULAR","HARRODS CREEK TAVERN","","6313 RIVER RD","","PROSPECT","KY","40059","FOOD SERVICE","2021-09-07 00:00:00","98","A","HARRODS CREEK TAVERN",""
"104452","1620823","REGULAR","INDIAN BAZAAR","","11324 MAPLE BROOK DR","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-09-07 00:00:00","96","A","INDIAN BAZAAR",""
"32788","1620831","REGULAR","LAYNE ELEMENTARY SCHOOL","","9831 EAST AVE","","LOUISVILLE","KY","40272","SCHOOL CAFETERIA OR FOOD SERVICE","2021-09-07 00:00:00","100","A","LAYNE ELEMENTARY SCHOOL",""
"67031","1620832","REGULAR","ST. ANDREW INSIDE CONCESSION","","7718 COLUMBINE DR","","LOUISVILLE","KY","40258","FOOD SERVICE","2021-09-07 00:00:00","97","A","ST. ANDREW INSIDE CONCESSION",""
"89683","1620839","REGULAR","SUBWAY","","7001 GLOBAL DR","","LOUISVILLE","KY","40258","FOOD SERVICE","2021-09-07 00:00:00","98","A","SUBWAY",""
"108249","1620880","REGULAR","CHINESE CHEF","","2619 S 4TH ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2021-09-07 00:00:00","96","A","CHINESE CHEF",""
"113575","1623236","OTHER","YELLOW CACTUS","","9111 GALENE DR","","LOUISVILLE","KY","40299","FOOD SERVICE","2021-08-29 00:00:00","100","","YELLOW CACTUS",""
"113244","1615492","OTHER","IROQUOIS PARK GOLF SNACK BAR","","1501 RUNDILL RD","","LOUISVILLE","KY","40214","STATIONARY RESTRICTED CONCESSON","2021-07-07 00:00:00","97","","IROQUOIS PARK GOLF SNACK BAR",""
"100266","1615582","REGULAR","FIRST WATCH THE DAYTIME CAFE","","960 BRECKENRIDGE LN","","LOUISVILLE","KY","40207","FOOD SERVICE","2021-08-10 00:00:00","99","A","FIRST WATCH THE DAYTIME CAFE",""
"113251","1615596","OTHER","LOU OYSTER CULT","","240 ADAMS ST","","LOUISVILLE","KY","40206","CATERERS","2021-07-22 00:00:00","100","","LOU OYSTER CULT",""
"113254","1615623","OTHER","HEALTHY JAMES ST MATTHEWS","","3816 SHELBYVILLE RD","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-07-29 00:00:00","96","","HEALTHY JAMES ST MATTHEWS",""
"113257","1615632","OTHER","BUBBAKOO'S BURRITOS","","4214 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2021-08-06 00:00:00","100","","BUBBAKOO'S BURRITOS",""
"96847","1608564","FOLLOWUP","MITCHELL'S FISH MARKET","","4031 SUMMIT PLAZA DR","","LOUISVILLE","KY","40241","FOOD SERVICE","2021-07-02 00:00:00","","","MITCHELL'S FISH MARKET",""
"96847","1608565","SURVEY","MITCHELL'S FISH MARKET","","4031 SUMMIT PLAZA DR","","LOUISVILLE","KY","40241","FOOD SERVICE","2021-07-02 00:00:00","94","","MITCHELL'S FISH MARKET",""
"111266","1612080","REGULAR","JERSEY MIKE'S SUBS","","1983 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40220","FOOD SERVICE","2021-07-26 00:00:00","97","A","JERSEY MIKE'S SUBS",""
"108494","1612097","REGULAR","PAPA JOHN'S","","117 W LIBERTY ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-07-26 00:00:00","100","A","PAPA JOHN'S",""
"110988","1612100","REGULAR","PIZZA HUT #036948","","4211 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2021-07-26 00:00:00","98","A","PIZZA HUT #036948",""
"106950","1612135","REGULAR","SUPER 8","","101 CENTRAL AVE","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-26 00:00:00","100","A","SUPER 8",""
"86758","1612136","REGULAR","INDI'S RESTAURANT","","4901 POPLAR LEVEL RD","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-07-26 00:00:00","94","A","INDI'S RESTAURANT",""
"98571","1612204","REGULAR","ALOFT DOWNTOWN","","102 W MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-07-26 00:00:00","97","A","ALOFT DOWNTOWN",""
"66314","1618634","REGULAR","STARBUCKS #2541","","101 N HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","FOOD SERVICE","2021-08-25 00:00:00","100","A","STARBUCKS #2541",""
"107585","1618776","REGULAR","WENDYS","","3610 BUECHEL BYPASS","","LOUISVILLE","KY","40218","FOOD SERVICE","2021-08-26 00:00:00","88","C","WENDYS",""
"112415","1598555","REGULAR","FAIRFIELD INN & SUITES","","653 PHILLIPS LN","","LOUISVILLE","KY","40209","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-05-24 00:00:00","100","","FAIRFIELD INN & SUITES",""
"96429","1598580","REGULAR","SUBWAY","","4417 CANE RUN RD","","LOUISVILLE","KY","40216","FOOD SERVICE","2021-05-24 00:00:00","100","A","SUBWAY",""
"30258","1598629","FOLLOWUP","CIRCLE K #4700110","","3001 FERN VALLEY RD","","LOUISVILLE","KY","40213","PRE-PACKAGED RETAIL","2021-05-24 00:00:00","86","","CIRCLE K #4700110",""
"30374","1598721","REGULAR","SUGAR AND SPICE","","5613 BARDSTOWN RD","","LOUISVILLE","KY","40291","PRE-PACKAGED RETAIL","2021-05-24 00:00:00","99","","SUGAR AND SPICE",""
"106271","1602175","REGULAR","SKILLZ 4 LIFE","","204 E JACOB ST","","LOUISVILLE","KY","40203","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-06-09 00:00:00","94","C","SKILLZ 4 LIFE",""
"104732","1602197","REGULAR","GOLDEN WASH ICE CREAM","","3704 KLONDIKE LN","","LOUISVILLE","KY","40218","FOOD SERVICE","2021-06-09 00:00:00","98","A","GOLDEN WASH ICE CREAM",""
"78391","1602204","REGULAR","GOOSE CREEK DINER","","2923 GOOSE CREEK RD","","LOUISVILLE","KY","40241","FOOD SERVICE","2021-06-09 00:00:00","96","A","GOOSE CREEK DINER",""
"99018","1602238","REGULAR","PANERA BREAD #1891","","4923 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-06-09 00:00:00","98","A","PANERA BREAD #1891",""
"90679","1602262","REGULAR","BJ'S SPORTS PUB","","8238 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","2021-06-09 00:00:00","96","A","BJ'S SPORTS PUB",""
"105179","1602267","REGULAR","HOME 2 SUITES AIRPORT","","3000 CRITTENDEN DR","","LOUISVILLE","KY","40209","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-09 00:00:00","100","","HOME 2 SUITES AIRPORT",""
"109775","1602271","REGULAR","DALAT'S GATEAUX & CAFE","","6915 SOUTHSIDE DR","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-09 00:00:00","100","","DALAT'S GATEAUX & CAFE",""
"112994","1609700","REGULAR","KY KINGDOM BLUEGRASS BAKERY","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-15 00:00:00","100","A","KY KINGDOM BLUEGRASS BAKERY",""
"113054","1609701","OTHER","MI BONITA PINOTEPA","","7200 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-06-28 00:00:00","100","","MI BONITA PINOTEPA",""
"77107","1609733","REGULAR","COSTCO #634","","5020 NORTON HEALTHCARE BLVD","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-07-15 00:00:00","99","A","COSTCO #634",""
"77107","1609734","REGULAR","COSTCO #634","","5020 NORTON HEALTHCARE BLVD","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-07-15 00:00:00","100","","COSTCO #634",""
"73396","1609750","REGULAR","GREAT LIFE CAFE LOUISVILLE ATHLETIC CLUB","","9565 TAYLORSVILLE RD","","LOUISVILLE","KY","40299","FOOD SERVICE","2021-07-15 00:00:00","99","A","GREAT LIFE CAFE LOUISVILLE ATHLETIC CLUB",""
"76226","1609768","REGULAR","JEFF RUBY'S LOUISVILLE","","325 W MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-07-15 00:00:00","98","A","JEFF RUBY'S LOUISVILLE",""
"83672","1609808","REGULAR","LIN CHINA CAFE","","8625 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-07-15 00:00:00","96","A","LIN CHINA CAFE",""
"108178","1609815","REGULAR","COSTCO AVENUE C","","5020 NORTON HEALTHCARE BLVD","","LOUISVILLE","KY","40241","PRE-PACKAGED RETAIL","2021-07-15 00:00:00","100","","COSTCO AVENUE C",""
"113057","1609816","OTHER","EHRLER'S NW3","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-01 00:00:00","100","","EHRLER'S NW3",""
"113163","1613092","REGULAR","HILTON GARDEN INN","","400 SHERBURN LN","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-29 00:00:00","100","A","HILTON GARDEN INN",""
"113163","1613093","REGULAR","HILTON GARDEN INN","","400 SHERBURN LN","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-29 00:00:00","100","","HILTON GARDEN INN",""
"101902","1613178","REGULAR","FOOD MART EXPRESS","","3727 W BROADWAY","","LOUISVILLE","KY","40211","PRE-PACKAGED RETAIL","2021-07-30 00:00:00","96","","FOOD MART EXPRESS",""
"112450","1613209","REGULAR","KY KINGDOM CASA MIA","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-30 00:00:00","98","A","KY KINGDOM CASA MIA",""
"101213","1613228","REGULAR","BEHAR CAFE","","282 EVANGELINE AVE","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-07-30 00:00:00","99","A","BEHAR CAFE",""
"107209","1613229","REGULAR","IROQUOIS AMPHITHEATER","","1080 AMPHITHEATER RD","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-07-30 00:00:00","100","A","IROQUOIS AMPHITHEATER",""
"112422","1613239","REGULAR","KY KINGDOM CLOCK TOWER","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-30 00:00:00","99","A","KY KINGDOM CLOCK TOWER",""
"112885","1613241","REGULAR","KY KINGDOM DIPPIN DOTS","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-07-30 00:00:00","100","A","KY KINGDOM DIPPIN DOTS",""
"112466","1598532","REGULAR","THORNTONS LOUISVILLE URBAN LEAGUE","","3029 W MUHAMMAD ALI BLVD","","LOUISVILLE","KY","40212","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-05-24 00:00:00","98","","THORNTONS LOUISVILLE URBAN LEAGUE",""
"112410","1598557","REGULAR","TITO'S TACOS","","501 W EVELYN AVE","","LOUISVILLE","KY","40215","FOOD SERVICE","2021-05-24 00:00:00","97","A","TITO'S TACOS",""
"100583","1598723","REGULAR","VICTORIA MEXICAN RESTAURANT","","2918 HIKES LN","","LOUISVILLE","KY","40218","FOOD SERVICE","2021-05-24 00:00:00","97","A","VICTORIA MEXICAN RESTAURANT",""
"107540","1602179","REGULAR","FOUR PEGS","","1053 GOSS AVE","","LOUISVILLE","KY","40217","FOOD SERVICE","2021-06-09 00:00:00","94","A","FOUR PEGS",""
"100914","1602205","REGULAR","BLAZE PIZZA #1179","","4118 SUMMIT PLAZA DR","","LOUISVILLE","KY","40241","FOOD SERVICE","2021-06-09 00:00:00","94","A","BLAZE PIZZA #1179",""
"97758","1602242","REGULAR","LIQUOR BARN #961","","4901 OUTER LOOP","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-06-09 00:00:00","96","","LIQUOR BARN #961",""
"32609","1602265","REGULAR","CAPTAIN D'S #3532","","10101 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","2021-06-09 00:00:00","91","A","CAPTAIN D'S #3532",""
"92747","1605229","COMPLAINT","CRUSHED ICE EVENTS","","226 E WASHINGTON ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-06-10 00:00:00","","","CRUSHED ICE EVENTS",""
"92582","1581928","REGULAR","REGENCY CENTER","","1550 RAYDALE DR","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-02-08 00:00:00","97","A","REGENCY CENTER",""
"111876","1582008","OTHER","IN CHEESES' NAME","","1835 BROWNSBORO RD","","LOUISVILLE","KY","40206","FOOD SERVICE","2021-02-01 00:00:00","100","","IN CHEESES' NAME",""
"83391","1582051","REGULAR","SUBWAY #35147","","175 OUTER LOOP","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-02-11 00:00:00","98","A","SUBWAY #35147",""
"105982","1582057","REGULAR","SAFARI INTERNATIONAL GROCERY STORE","","1900 CRUMS LN","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-02-11 00:00:00","98","","SAFARI INTERNATIONAL GROCERY STORE",""
"103940","1582096","FOLLOWUP","ROOF TOP GRILL","","414 W OAK ST","","LOUISVILLE","KY","40203","FOOD SERVICE","2021-02-12 00:00:00","99","A","ROOF TOP GRILL",""
"107183","1582102","REGULAR","THORNTONS #21","","2700 FERN VALLEY RD","","LOUISVILLE","KY","40213","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-02-12 00:00:00","99","A","THORNTONS #21",""
"109447","1582106","REGULAR","CROSSROADS IGA","","5502 BILLTOWN RD","","LOUISVILLE","KY","40299","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-02-12 00:00:00","99","","CROSSROADS IGA",""
"112900","1605559","OTHER","THE COOKIE JAR COMMISSARY","","619 BAXTER AVE","","LOUISVILLE","KY","40204","FOOD SERVICE COMMISSARY","2021-06-07 00:00:00","98","","THE COOKIE JAR COMMISSARY",""
"112352","1605618","REGULAR","MIXX RESTAURANT & LOUNGE","","5011 POPLAR LEVEL RD","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-06-24 00:00:00","98","A","MIXX RESTAURANT & LOUNGE",""
"72419","1620910","REGULAR","WALMART #5297","","143 THIERMAN LN","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-09-07 00:00:00","97","","WALMART #5297",""
"72496","1620912","REGULAR","SPINELLI'S","","614 BAXTER AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","2021-09-07 00:00:00","92","A","SPINELLI'S",""
"113576","1623287","OTHER","DASHMART","","4350 ROBARDS LN","","LOUISVILLE","KY","40218","PRE-PACKAGED RETAIL","2021-08-31 00:00:00","100","","DASHMART",""
"113578","1623289","OTHER","THE COMFY COW","","4005 SUMMIT PLAZA DR","","LOUISVILLE","KY","40241","FOOD SERVICE","2021-09-04 00:00:00","100","","THE COMFY COW",""
"31388","1623290","REGULAR","WILT ELEMENTARY SCHOOL","","6700 PRICE LANE RD","","LOUISVILLE","KY","40229","SCHOOL CAFETERIA OR FOOD SERVICE","2021-09-16 00:00:00","99","A","WILT ELEMENTARY SCHOOL",""
"82305","1623292","REGULAR","CULVER'S","","11801 INTERCHANGE DR","","LOUISVILLE","KY","40229","FOOD SERVICE","2021-09-16 00:00:00","87","C","CULVER'S",""
"38353","1623293","REGULAR","ST. LAWRENCE CHILD ENRICHMENT CENTER","","1925 LEWISTON DR","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-09-16 00:00:00","100","A","ST. LAWRENCE CHILD ENRICHMENT CENTER",""
"31843","1623294","REGULAR","NOTRE DAME ACADEMY","","1925 LEWISTON DR","","LOUISVILLE","KY","40216","SCHOOL CAFETERIA OR FOOD SERVICE","2021-09-16 00:00:00","100","A","NOTRE DAME ACADEMY",""
"95970","1623297","REGULAR","ALFURAT","","7319 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-09-16 00:00:00","93","A","ALFURAT",""
"95970","1623298","REGULAR","ALFURAT","","7319 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-09-16 00:00:00","94","","ALFURAT",""
"32578","1623299","REGULAR","WHITE CASTLE #19","","7400 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","2021-09-16 00:00:00","91","C","WHITE CASTLE #19",""
"113258","1615639","OTHER","WHITE BUDDHA","","12907 FACTORY LN STE D","","LOUISVILLE","KY","40245","FOOD SERVICE","2021-08-06 00:00:00","99","","WHITE BUDDHA",""
"33514","1615751","REGULAR","VALU MARKET","","1250 BARDSTOWN RD","","LOUISVILLE","KY","40204","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-08-11 00:00:00","84","C","VALU MARKET",""
"82447","1615763","REGULAR","MOSAIC CHILD DEVELOPMENT CENTER","","8008 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40258","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-08-11 00:00:00","100","A","MOSAIC CHILD DEVELOPMENT CENTER",""
"113059","1615765","REGULAR","HEINE BROTHERS COFFEE","","10711 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","2021-08-11 00:00:00","100","A","HEINE BROTHERS COFFEE",""
"64411","1615777","REGULAR","BOB EVANS #379","","10761 FISCHER PARK DR","","LOUISVILLE","KY","40241","FOOD SERVICE","2021-08-11 00:00:00","97","A","BOB EVANS #379",""
"109960","1608750","REGULAR","SPECTATORS SPORTS BAR & GRILL","","5530 NEW CUT RD","","LOUISVILLE","KY","40214","FOOD SERVICE","2021-07-12 00:00:00","95","A","SPECTATORS SPORTS BAR & GRILL",""
"96837","1608774","REGULAR","WHITE ELEPHANT CAFE","","8523 TERRY RD","","LOUISVILLE","KY","40258","FOOD SERVICE","2021-07-12 00:00:00","100","A","WHITE ELEPHANT CAFE",""
"96328","1608777","REGULAR","EL NOPAL","","10626 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","2021-07-12 00:00:00","96","A","EL NOPAL",""
"88214","1608810","COMPLAINT","AUNTIE ANNE'S","","5000 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2021-06-22 00:00:00","","","AUNTIE ANNE'S",""
"88214","1608811","FOLLOWUP","AUNTIE ANNE'S","","5000 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2021-06-29 00:00:00","","","AUNTIE ANNE'S",""
"97912","1608819","FOLLOWUP","SUBWAY","","4801 OUTER LOOP STE B406","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-07-09 00:00:00","100","A","SUBWAY",""
"107590","1608893","REGULAR","WENDYS","","10741 FISHER PARK DR","","LOUISVILLE","KY","40241","FOOD SERVICE","2021-07-12 00:00:00","91","C","WENDYS",""
"69777","1612245","REGULAR","NEIGHBORHOOD HOUSE","","201 N 25TH ST","","LOUISVILLE","KY","40212","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-07-26 00:00:00","100","A","NEIGHBORHOOD HOUSE",""
"89632","1612246","REGULAR","KIDS CAFE NEIGHBORHOOD HOUSE","","201 N 25TH ST","","LOUISVILLE","KY","40212","RETAIL WITH LIMITED SERVICE","2021-07-26 00:00:00","100","","KIDS CAFE NEIGHBORHOOD HOUSE",""
"100728","1618857","REGULAR","SRC","","2100 S FLOYD ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2021-08-26 00:00:00","99","A","SRC",""
"62821","1619014","OFFICE","UPPER HIGHLANDS SWIM CLUB","","2411 PARKDALE AVE","","LOUISVILLE","KY","40220","FOOD SERVICE","2021-08-26 00:00:00","","","UPPER HIGHLANDS SWIM CLUB",""
"49711","1619015","REGULAR","STEAK N SHAKE #702","","4545 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-08-26 00:00:00","98","A","STEAK N SHAKE #702",""
"100781","1598750","FOLLOWUP","SUBWAY","","3020 S 3RD ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2021-05-24 00:00:00","","","SUBWAY",""
"56418","1598802","COMPLAINT","SPEEDWAY #5457","","4565 POPLAR LEVEL RD","","LOUISVILLE","KY","40213","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-05-18 00:00:00","","","SPEEDWAY #5457",""
"90888","1598887","REGULAR","STARBUCKS  #16953","","1831 BLANKENBAKER PKWY","","LOUISVILLE","KY","40299","FOOD SERVICE","2021-05-25 00:00:00","99","A","STARBUCKS  #16953",""
"69762","1598899","REGULAR","HOME OF THE INNOCENTS","","1100 E MARKET ST","","LOUISVILLE","KY","40206","FOOD SERVICE","2021-05-25 00:00:00","99","A","HOME OF THE INNOCENTS",""
"108028","1598932","REGULAR","EL PASTORCITO TAQUERIA","","4132 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","2021-05-25 00:00:00","95","A","EL PASTORCITO TAQUERIA",""
"111394","1602320","REGULAR","CC'S LOW CARB KITCHEN","","800 S 4TH ST","","LOUISVILLE","KY","40203","FOOD SERVICE","2021-06-09 00:00:00","96","A","CC'S LOW CARB KITCHEN",""
"95125","1602525","REGULAR","ALL GOD'S CHILDREN & MARY'S LIL ANGELS LEARNING","","4014 ST. FRANCIS LN","","LOUISVILLE","KY","40218","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-06-10 00:00:00","99","A","ALL GOD'S CHILDREN & MARY'S LIL ANGELS LEARNING",""
"113062","1609894","OTHER","WELL SHAVED ICE","","14005 TAYLORSVILLE RD","","LOUISVILLE","KY","40299","STATIONARY RESTRICTED CONCESSON","2021-07-08 00:00:00","100","","WELL SHAVED ICE",""
"99304","1609961","REGULAR","SHIVELY NUTRITION SITE","","1875 FARNSLEY RD","","LOUISVILLE","KY","40216","RETAIL WITH LIMITED SERVICE","2021-07-16 00:00:00","100","","SHIVELY NUTRITION SITE",""
"83762","1609972","REGULAR","TIENDA MEXICANA GUANAJUATO","","9901 LAGRANGE RD","","LOUISVILLE","KY","40223","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-07-16 00:00:00","99","","TIENDA MEXICANA GUANAJUATO",""
"107808","1609984","REGULAR","THORNTONS #28","","100 W BROADWAY","","LOUISVILLE","KY","40202","RETAIL-FOOD  10,000 SQ FT OR LESS","2021-07-16 00:00:00","97","","THORNTONS #28",""
"93794","1610023","REGULAR","DOLLAR TREE","","5023 MUD LN","","LOUISVILLE","KY","40229","PRE-PACKAGED RETAIL","2021-07-16 00:00:00","100","","DOLLAR TREE",""
"61990","1610024","REGULAR","WALMART #589","","11901 STANDIFORD PLAZA DR","","LOUISVILLE","KY","40229","RETAIL-FOOD  10,001 SQ FT OR OVER","2021-07-16 00:00:00","96","A","WALMART #589",""
"106674","1613372","REGULAR","REIS & IRVY'S LOUISVILLE AIRPORT","","600 TERMINAL DR","","LOUISVILLE","KY","40209","FOOD SERVICE","2021-08-02 00:00:00","100","A","REIS & IRVY'S LOUISVILLE AIRPORT",""
"91090","1613380","REGULAR","SUNERGOS COFFEE","","231 S 5TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-07-29 00:00:00","100","A","SUNERGOS COFFEE",""
"94316","1613384","REGULAR","COMFORT SUITES","","1850 RESOURCE WAY","","LOUISVILLE","KY","40299","FOOD SERVICE","2021-07-30 00:00:00","99","A","COMFORT SUITES",""
"84290","1613417","REGULAR","SOUTHERN BAPTIST THEOLOGICAL SEMINARY-DINING ROOM","","2825 LEXINGTON RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2021-08-02 00:00:00","100","A","SOUTHERN BAPTIST THEOLOGICAL SEMINARY-DINING ROOM",""
"33906","1613420","FOLLOWUP","VINCENZO'S","","150 S 5TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2021-08-02 00:00:00","99","A","VINCENZO'S",""
"46877","1613430","REGULAR","FAMILY DOLLAR #22087","","1419 W JEFFERSON ST","","LOUISVILLE","KY","40203","PRE-PACKAGED RETAIL","2021-08-02 00:00:00","95","","FAMILY DOLLAR #22087",""
"109822","1613434","REGULAR","HILLCREEK REHABILITATION AND CARE","","3116 BRECKENRIDGE LN","","LOUISVILLE","KY","40220","FOOD SERVICE (HOSPITAL / NURSING HOME","2021-08-02 00:00:00","98","C","HILLCREEK REHABILITATION AND CARE",""
"77708","1613436","REGULAR","STARBUCKS #11798","","3954 TAYLORSVILLE RD","","LOUISVILLE","KY","40220","FOOD SERVICE","2021-08-02 00:00:00","99","A","STARBUCKS #11798",""
"110059","1613467","REGULAR","KENTUCKY DAY ACADEMY","","8040 NEW LAGRANGE RD","","LOUISVILLE","KY","40222","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2021-08-02 00:00:00","99","A","KENTUCKY DAY ACADEMY",""
"90294","1613470","REGULAR","QDOBA #2493","","1321 HERR LN","","LOUISVILLE","KY","40222","FOOD SERVICE","2021-08-02 00:00:00","90","C","QDOBA #2493",""
